CountryCode,subset,question_code,question_label,answer,percentage,CountryCode_encoded,subset_Bisexual women,subset_Gay,subset_Lesbian,subset_Transgender,question_code_encoded,question_label_encoded,answer_encoded,_record_id
France,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,8,10,False,False,False,True,8,19,23,6099
Croatia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,4,False,False,True,False,8,19,54,6100
Croatia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,6,4,False,False,True,False,8,19,26,6101
Croatia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,29,4,False,False,True,False,8,19,25,6102
Croatia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,61,4,False,False,True,False,8,19,53,6103
Croatia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,4,4,False,False,True,False,8,19,23,6104
Croatia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,4,False,True,False,False,8,19,54,6105
Croatia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,8,4,False,True,False,False,8,19,26,6106
Croatia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,35,4,False,True,False,False,8,19,25,6107
Croatia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,53,4,False,True,False,False,8,19,53,6108
Croatia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,3,4,False,True,False,False,8,19,23,6109
Croatia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,4,True,False,False,False,8,19,54,6110
Croatia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,4,4,True,False,False,False,8,19,26,6111
Croatia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,34,4,True,False,False,False,8,19,25,6112
Croatia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,58,4,True,False,False,False,8,19,53,6113
Croatia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,3,4,True,False,False,False,8,19,23,6114
Croatia,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,4,False,False,False,False,8,19,54,6115
Croatia,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,7,4,False,False,False,False,8,19,26,6116
Croatia,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,42,4,False,False,False,False,8,19,25,6117
Croatia,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,48,4,False,False,False,False,8,19,53,6118
Croatia,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,3,4,False,False,False,False,8,19,23,6119
Croatia,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,4,False,False,False,True,8,19,54,6120
Croatia,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,7,4,False,False,False,True,8,19,26,6121
Croatia,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,34,4,False,False,False,True,8,19,25,6122
Croatia,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,54,4,False,False,False,True,8,19,53,6123
Croatia,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,4,4,False,False,False,True,8,19,23,6124
Hungary,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,13,False,False,True,False,8,19,54,6125
Hungary,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,2,13,False,False,True,False,8,19,26,6126
Hungary,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,25,13,False,False,True,False,8,19,25,6127
Hungary,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,66,13,False,False,True,False,8,19,53,6128
Hungary,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,6,13,False,False,True,False,8,19,23,6129
Hungary,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,13,False,True,False,False,8,19,54,6130
Hungary,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,2,13,False,True,False,False,8,19,26,6131
Hungary,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,26,13,False,True,False,False,8,19,25,6132
Hungary,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,65,13,False,True,False,False,8,19,53,6133
Hungary,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,8,13,False,True,False,False,8,19,23,6134
Hungary,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,13,True,False,False,False,8,19,54,6135
Hungary,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,4,13,True,False,False,False,8,19,26,6136
Hungary,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,32,13,True,False,False,False,8,19,25,6137
Hungary,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,53,13,True,False,False,False,8,19,53,6138
Hungary,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,11,13,True,False,False,False,8,19,23,6139
Hungary,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,2,13,False,False,False,False,8,19,54,6140
Hungary,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,5,13,False,False,False,False,8,19,26,6141
Hungary,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,34,13,False,False,False,False,8,19,25,6142
Hungary,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,52,13,False,False,False,False,8,19,53,6143
Hungary,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,8,13,False,False,False,False,8,19,23,6144
Hungary,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,13,False,False,False,True,8,19,54,6145
Hungary,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,3,13,False,False,False,True,8,19,26,6146
Hungary,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,29,13,False,False,False,True,8,19,25,6147
Hungary,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,63,13,False,False,False,True,8,19,53,6148
Hungary,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,4,13,False,False,False,True,8,19,23,6149
Ireland,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,3,14,False,False,True,False,8,19,54,6150
Ireland,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,14,14,False,False,True,False,8,19,26,6151
Ireland,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,42,14,False,False,True,False,8,19,25,6152
Ireland,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,35,14,False,False,True,False,8,19,53,6153
Ireland,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,6,14,False,False,True,False,8,19,23,6154
Ireland,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,4,14,False,True,False,False,8,19,54,6155
Ireland,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,20,14,False,True,False,False,8,19,26,6156
Ireland,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,41,14,False,True,False,False,8,19,25,6157
Ireland,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,29,14,False,True,False,False,8,19,53,6158
Ireland,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,7,14,False,True,False,False,8,19,23,6159
Ireland,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,4,14,True,False,False,False,8,19,54,6160
Ireland,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,13,14,True,False,False,False,8,19,26,6161
Ireland,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,35,14,True,False,False,False,8,19,25,6162
Ireland,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,40,14,True,False,False,False,8,19,53,6163
Ireland,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,8,14,True,False,False,False,8,19,23,6164
Ireland,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,3,14,False,False,False,False,8,19,54,6165
Ireland,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,19,14,False,False,False,False,8,19,26,6166
Ireland,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,43,14,False,False,False,False,8,19,25,6167
Ireland,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,29,14,False,False,False,False,8,19,53,6168
Ireland,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,5,14,False,False,False,False,8,19,23,6169
Ireland,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,4,14,False,False,False,True,8,19,54,6170
Ireland,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,14,14,False,False,False,True,8,19,26,6171
Ireland,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,46,14,False,False,False,True,8,19,25,6172
Ireland,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,34,14,False,False,False,True,8,19,53,6173
Ireland,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,3,14,False,False,False,True,8,19,23,6174
Italy,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,15,False,False,True,False,8,19,54,6175
Italy,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,3,15,False,False,True,False,8,19,26,6176
Italy,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,25,15,False,False,True,False,8,19,25,6177
Italy,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,71,15,False,False,True,False,8,19,53,6178
Italy,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,1,15,False,False,True,False,8,19,23,6179
Italy,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,15,False,True,False,False,8,19,54,6180
Italy,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,3,15,False,True,False,False,8,19,26,6181
Italy,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,27,15,False,True,False,False,8,19,25,6182
Italy,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,68,15,False,True,False,False,8,19,53,6183
Italy,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,2,15,False,True,False,False,8,19,23,6184
Italy,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,15,True,False,False,False,8,19,54,6185
Italy,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,2,15,True,False,False,False,8,19,26,6186
Italy,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,31,15,True,False,False,False,8,19,25,6187
Italy,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,65,15,True,False,False,False,8,19,53,6188
Italy,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,2,15,True,False,False,False,8,19,23,6189
Italy,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,15,False,False,False,False,8,19,54,6190
Italy,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,5,15,False,False,False,False,8,19,26,6191
Italy,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,38,15,False,False,False,False,8,19,25,6192
Italy,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,52,15,False,False,False,False,8,19,53,6193
Italy,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,3,15,False,False,False,False,8,19,23,6194
Italy,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,15,False,False,False,True,8,19,54,6195
Italy,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,5,15,False,False,False,True,8,19,26,6196
Italy,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,40,15,False,False,False,True,8,19,25,6197
Italy,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,53,15,False,False,False,True,8,19,53,6198
Italy,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,1,15,False,False,False,True,8,19,23,6199
Lithuania,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,17,False,False,True,False,8,19,54,6200
Lithuania,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,3,17,False,False,True,False,8,19,26,6201
Lithuania,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,21,17,False,False,True,False,8,19,25,6202
Lithuania,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,66,17,False,False,True,False,8,19,53,6203
Lithuania,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,10,17,False,False,True,False,8,19,23,6204
Lithuania,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,17,False,True,False,False,8,19,54,6205
Lithuania,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,3,17,False,True,False,False,8,19,26,6206
Lithuania,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,23,17,False,True,False,False,8,19,25,6207
Lithuania,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,69,17,False,True,False,False,8,19,53,6208
Lithuania,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,5,17,False,True,False,False,8,19,23,6209
Lithuania,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,17,True,False,False,False,8,19,54,6210
Lithuania,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,4,17,True,False,False,False,8,19,26,6211
Lithuania,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,19,17,True,False,False,False,8,19,25,6212
Lithuania,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,66,17,True,False,False,False,8,19,53,6213
Lithuania,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,11,17,True,False,False,False,8,19,23,6214
Lithuania,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,17,False,False,False,False,8,19,54,6215
Lithuania,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,3,17,False,False,False,False,8,19,26,6216
Lithuania,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,32,17,False,False,False,False,8,19,25,6217
Lithuania,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,54,17,False,False,False,False,8,19,53,6218
Lithuania,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,11,17,False,False,False,False,8,19,23,6219
Lithuania,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,17,False,False,False,True,8,19,54,6220
Lithuania,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,0,17,False,False,False,True,8,19,26,6221
Lithuania,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,18,17,False,False,False,True,8,19,25,6222
Lithuania,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,70,17,False,False,False,True,8,19,53,6223
Lithuania,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,12,17,False,False,False,True,8,19,23,6224
Luxembourg,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,2,18,False,False,True,False,8,19,54,6225
Luxembourg,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,12,18,False,False,True,False,8,19,26,6226
Luxembourg,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,51,18,False,False,True,False,8,19,25,6227
Luxembourg,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,27,18,False,False,True,False,8,19,53,6228
Luxembourg,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,8,18,False,False,True,False,8,19,23,6229
Luxembourg,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,1,18,False,True,False,False,8,19,54,6230
Luxembourg,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,21,18,False,True,False,False,8,19,26,6231
Luxembourg,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,35,18,False,True,False,False,8,19,25,6232
Luxembourg,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,30,18,False,True,False,False,8,19,53,6233
Luxembourg,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,13,18,False,True,False,False,8,19,23,6234
Luxembourg,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,:,18,True,False,False,False,8,19,54,6235
Luxembourg,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,:,18,True,False,False,False,8,19,26,6236
Luxembourg,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,:,18,True,False,False,False,8,19,25,6237
Luxembourg,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,:,18,True,False,False,False,8,19,53,6238
Luxembourg,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,:,18,True,False,False,False,8,19,23,6239
Luxembourg,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,4,18,False,False,False,False,8,19,54,6240
Luxembourg,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,19,18,False,False,False,False,8,19,26,6241
Luxembourg,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,27,18,False,False,False,False,8,19,25,6242
Luxembourg,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,27,18,False,False,False,False,8,19,53,6243
Luxembourg,Bisexual men,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,23,18,False,False,False,False,8,19,23,6244
Luxembourg,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,5,18,False,False,False,True,8,19,54,6245
Luxembourg,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,21,18,False,False,False,True,8,19,26,6246
Luxembourg,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,26,18,False,False,False,True,8,19,25,6247
Luxembourg,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,32,18,False,False,False,True,8,19,53,6248
Luxembourg,Transgender,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,16,18,False,False,False,True,8,19,23,6249
Latvia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,16,False,False,True,False,8,19,54,6250
Latvia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,1,16,False,False,True,False,8,19,26,6251
Latvia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,17,16,False,False,True,False,8,19,25,6252
Latvia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,69,16,False,False,True,False,8,19,53,6253
Latvia,Lesbian,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,13,16,False,False,True,False,8,19,23,6254
Latvia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,16,False,True,False,False,8,19,54,6255
Latvia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,1,16,False,True,False,False,8,19,26,6256
Latvia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,16,16,False,True,False,False,8,19,25,6257
Latvia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,74,16,False,True,False,False,8,19,53,6258
Latvia,Gay,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,8,16,False,True,False,False,8,19,23,6259
Latvia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very widespread,0,16,True,False,False,False,8,19,54,6260
Latvia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly widespread,1,16,True,False,False,False,8,19,26,6261
Latvia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Fairly rare,17,16,True,False,False,False,8,19,25,6262
Latvia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Very rare,75,16,True,False,False,False,8,19,53,6263
Latvia,Bisexual women,b1_i,"In your opinion, how widespread are positive measures to promote respect for the human rights of transgender people in the country where you live? *",Don`t know,7,16,True,False,False,False,8,19,23,6264
